cc_num,category,amt
180067784565096,home,152.65
4428780983793657331,home,21.76
4198470814557,kids_pets,11.79
213193596103206,home,71.17
4265776278887457,entertainment,63.77
3553629419254918,food_dining,1.71
6511349151405438,kids_pets,3.94
4725837176265195730,health_fitness,69.24
2266735643685262,health_fitness,30.62
4956828990005111019,health_fitness,129.51
4642255475285942,health_fitness,56.66
30273037698427,food_dining,8.9
3553629419254918,entertainment,28.47
3577578023716568,home,45.86
3565423334076143,home,15.78
3553629419254918,kids_pets,14.42
4428780983793657331,kids_pets,68.44
4512828414983801773,shopping,9.15
3502088871723054,shopping,3.56
30011465039817,shopping,5.96
6534628260579800,entertainment,116.46
3511058278399773,personal_care,7.04
4642894980163,shopping,3.1
30273037698427,kids_pets,1.66
2248735346244816,kids_pets,12.82
571365235126,personal_care,438.83
4716561796955522,health_fitness,8.73
6534628260579800,personal_care,14.38
4725837176265195730,health_fitness,218.28
3577578023716568,home,31.0
3502088871723054,home,102.8
213193596103206,shopping,138.51
3501509250702469,misc,8.02
3553629419254918,kids_pets,27.65
4334230547694630,home,104.43
630423337322,food_dining,8.56
180048185037117,shopping,1.87
4198470814557,misc,4.48
3565423334076143,kids_pets,70.54
3547560454237873,personal_care,42.5
6011893664860915,shopping,7.68
349612764943496,shopping,136.96
3598215285024754,food_dining,146.95
3518758680062249,shopping,7.63
343464013864032,personal_care,11.97
4225990116481262579,home,30.79
3501509250702469,entertainment,485.28
2266735643685262,entertainment,110.02
6593250708747804,misc,29.6
3518758680062249,shopping,2.83
6011893664860915,personal_care,85.77
6534628260579800,health_fitness,146.62
4687263141103,entertainment,23.67
571365235126,entertainment,11.06
6011492816282597,travel,2.26
3598215285024754,entertainment,78.73
3518758680062249,health_fitness,48.1
3553629419254918,health_fitness,99.14
676372984911,travel,6.43
6534628260579800,entertainment,7.18
349612764943496,home,80.06
213141712584544,personal_care,94.28
4149238353975790,food_dining,61.5
4642255475285942,travel,3.86
4334230547694630,health_fitness,10.28
6534628260579800,personal_care,6.93
213141712584544,travel,2.93
3525668150756629,food_dining,59.53
4512828414983801773,health_fitness,2.83
2712209726293386,home,23.53
630423337322,shopping,5.28
4469777115158234880,entertainment,8.11
4642255475285942,food_dining,4.61
3553629419254918,kids_pets,19.7
4642894980163,travel,950.21
2356276337669917,kids_pets,65.67
6511349151405438,entertainment,70.27
180067784565096,kids_pets,13.94
3577578023716568,personal_care,88.08
5104807169438134,shopping,6.35
213112402583773,travel,1.54
2266735643685262,health_fitness,3.66
6511349151405438,food_dining,25.16
6534628260579800,food_dining,6.35
180042946491150,food_dining,27.28
4716561796955522,entertainment,143.51
676372984911,kids_pets,178.09
30273037698427,shopping,53.38
374930071163758,misc,58.49
4642255475285942,entertainment,39.24
6011999606625827,home,5.37
3577578023716568,entertainment,97.69
4512828414983801773,shopping,2.7
4642894980163,shopping,7.4
3518234918950662,food_dining,40.35
6011893664860915,food_dining,29.28
30074693890476,health_fitness,19.12
180094608895855,health_fitness,15.31
2720433095629877,health_fitness,202.25
213112402583773,kids_pets,24.16
2720433095629877,home,4.63
349612764943496,kids_pets,47.83
4642894980163,food_dining,10.57
4642255475285942,misc,7.79
377234009633447,kids_pets,61.24
630423337322,shopping,4.9
6534628260579800,travel,1.32
4981132848794,personal_care,52.92
213193596103206,entertainment,79.22
676372984911,misc,8.08
377234009633447,home,89.0
3577578023716568,entertainment,69.9
30273037698427,entertainment,98.55
4956828990005111019,entertainment,7.13
5456776410929288,food_dining,7.36
213141712584544,entertainment,208.95
2266735643685262,travel,8.51
213193596103206,food_dining,55.7
4642255475285942,shopping,269.23
6011893664860915,health_fitness,27.16
213112402583773,personal_care,3.33
375534208663984,health_fitness,73.86
4110266553600176127,kids_pets,101.45
3525668150756629,travel,506.89
4956828990005111019,misc,9.74
213141712584544,health_fitness,11.03
4687263141103,home,48.57
6011492816282597,home,32.23
3501509250702469,misc,1.19
2266735643685262,health_fitness,138.1
4716561796955522,shopping,7.33
180094608895855,food_dining,34.45
6011860238257910,kids_pets,6.61
343464013864032,home,47.35
213193596103206,kids_pets,47.18
4707867759656333,entertainment,22.69
571365235126,home,20.04
571365235126,shopping,6.04
6011893664860915,entertainment,17.6
630412733309,home,27.34
4642894980163,kids_pets,43.45
2712209726293386,shopping,3.49
4512828414983801773,entertainment,96.92
4225990116481262579,kids_pets,101.5
30273037698427,entertainment,90.83
3501509250702469,food_dining,22.76
630423337322,shopping,7.61
180094608895855,kids_pets,54.89
3514865930894695,personal_care,35.8
4265776278887457,health_fitness,2.58
2235613922823698,shopping,9.14
3583793405872580,entertainment,118.59
4481131401752,food_dining,5.81
2720433095629877,misc,8.23
3598215285024754,personal_care,66.27
3598215285024754,personal_care,50.88
349612764943496,home,62.05
3553629419254918,personal_care,5.18
3583793405872580,kids_pets,140.32
6534628260579800,shopping,1.7
2703186189652095,shopping,45.98
2356276337669917,shopping,3.01
30561214688470,food_dining,107.11
4716561796955522,home,11.29
341283058448499,home,21.72
3518234918950662,home,17.89
6534628260579800,grocery,80.5
630412733309,misc,4.11
2356276337669917,grocery,80.83
4149238353975790,shopping,70.69
2703186189652095,grocery,207.51
30074693890476,gas_transport,72.42
375534208663984,gas_transport,78.41
3514865930894695,shopping,3.73
4716561796955522,grocery,101.79
343464013864032,grocery,75.9
6011860238257910,grocery,131.52
630423337322,gas_transport,57.11
180067784565096,gas_transport,49.07
4265776278887457,gas_transport,55.54
374930071163758,gas_transport,86.41
2720433095629877,grocery,26.24
3518758680062249,grocery,52.14
6534628260579800,gas_transport,47.98
3568736585751727,grocery,93.4
30273037698427,gas_transport,70.59
341283058448499,gas_transport,39.24
213112402583773,gas_transport,52.84
3577578023716568,grocery,214.16
213141712584544,grocery,195.6
4599735407877245080,entertainment,345.6
4423489490781412,misc,47.23
4956828990005111019,gas_transport,67.32
4922710831011201,grocery,139.26
3518234918950662,misc,1.09
4149238353975790,grocery,91.76
213141712584544,misc,11.78
2348245054386329,grocery,74.65
2305336922781618,shopping,1.19
4512828414983801773,grocery,87.4
2720830304681674,misc,39.37
3565423334076143,food_dining,119.43
4509142395811241,shopping,2.66
630441765090,shopping,7.93
4265776278887457,misc,33.39
3577578023716568,grocery,185.34
5559857416065248,shopping,1.19
343464013864032,grocery,83.84
4725837176265195730,misc,31.67
4716561796955522,gas_transport,65.35
213126662687660,gas_transport,89.49
3514865930894695,shopping,14.87
377234009633447,grocery,144.23
2720433095629877,grocery,111.37
5559857416065248,grocery,143.79
5559857416065248,misc,35.48
3568736585751727,misc,36.56
4198470814557,misc,2.13
375534208663984,misc,26.19
6011860238257910,shopping,3.77
3583793405872580,gas_transport,46.47
2305336922781618,grocery,134.9
4509142395811241,grocery,124.06
375534208663984,grocery,105.33
377234009633447,shopping,371.45
4225990116481262579,misc,7.46
4642255475285942,gas_transport,48.79
571465035400,gas_transport,69.89
4642255475285942,grocery,81.3
6011860238257910,grocery,127.1
375534208663984,grocery,91.43
3592325941359225,grocery,66.96
374125201044065,entertainment,1.82
180048185037117,grocery,191.58
3514865930894695,gas_transport,38.98
377234009633447,gas_transport,62.63
2248735346244816,grocery,120.24
213178850083780,shopping,177.98
374125201044065,misc,60.39
3518234918950662,misc,96.62
4981132848794,shopping,1.39
3547560454237873,misc,5.66
3502088871723054,misc,8.65
3518234918950662,misc,77.92
4509142395811241,grocery,42.9
3565423334076143,shopping,93.01
2266735643685262,gas_transport,66.26
2703186189652095,grocery,188.98
4599735407877245080,shopping,8.61
5559857416065248,misc,1.16
180067784565096,shopping,2.42
4956828990005111019,misc,9.31
6011360759745864,misc,4.68
6534628260579800,gas_transport,75.27
4334230547694630,grocery,144.02
4265776278887457,misc,675.6
4469777115158234880,gas_transport,94.21
4687263141103,misc,11.96
3577578023716568,misc,29.49
180048185037117,misc,178.57
676372984911,gas_transport,35.87
180067784565096,shopping,2.73
30273037698427,grocery,19.53
2235613922823698,gas_transport,60.94
571365235126,gas_transport,36.96
2712209726293386,grocery,83.28
376028110684021,gas_transport,72.36
4423489490781412,misc,7.62
630412733309,misc,8.54
4599735407877245080,gas_transport,82.45
376028110684021,misc,38.25
6011360759745864,shopping,5.03
180048185037117,misc,28.55
213141712584544,grocery,58.24
3565423334076143,gas_transport,61.27
630441765090,shopping,4.93
3553629419254918,gas_transport,45.94
30561214688470,grocery,100.95
60495593109,shopping,92.8
2712209726293386,misc,246.81
2712209726293386,gas_transport,55.41
2703186189652095,grocery,88.13
2235613922823698,gas_transport,46.41
4198470814557,gas_transport,69.44
4683520018489354,misc,15.42
3534093764340240,misc,2.2
2356276337669917,misc,4.67
630423337322,grocery,83.26
213193596103206,grocery,92.59
571365235126,gas_transport,45.43
213112402583773,gas_transport,47.99
4198470814557,grocery,75.36
4642255475285942,gas_transport,63.18
3514865930894695,grocery,42.66
4716561796955522,health_fitness,13.28
6593250708747804,food_dining,12.98
377234009633447,kids_pets,24.8
4599735407877245080,kids_pets,147.84
30273037698427,entertainment,30.54
2348245054386329,health_fitness,2.17
341283058448499,kids_pets,5.47
4642255475285942,shopping,5.76
180048185037117,personal_care,14.18
30273037698427,misc,172.0
2248735346244816,home,115.37
30273037698427,health_fitness,5.21
2266735643685262,food_dining,1.39
2712209726293386,personal_care,257.4
639046421587,entertainment,82.52
4334230547694630,kids_pets,24.86
4481131401752,shopping,2.04
30273037698427,travel,1.85
374930071163758,entertainment,31.34
4334230547694630,health_fitness,66.02
2712209726293386,home,172.04
4642255475285942,shopping,254.11
30561214688470,food_dining,22.06
6534628260579800,kids_pets,32.94
4423489490781412,health_fitness,18.51
3568736585751727,home,68.57
213112402583773,shopping,3.67
6011860238257910,entertainment,18.58
571365235126,food_dining,3.36
213141712584544,shopping,4.7
5456776410929288,kids_pets,97.53
4956828990005111019,kids_pets,17.78
6011893664860915,shopping,5.62
3577578023716568,entertainment,102.14
180048185037117,food_dining,68.82
2720433095629877,home,19.64
4198470814557,food_dining,25.87
30074693890476,shopping,4.66
4509142395811241,kids_pets,81.19
6593250708747804,shopping,1.09
180042946491150,food_dining,109.62
4512828414983801773,food_dining,22.07
375534208663984,home,75.14
374930071163758,entertainment,47.39
571365235126,home,37.17
3501509250702469,food_dining,217.77
341283058448499,food_dining,17.12
6011893664860915,home,99.59
630423337322,entertainment,1.78
4469777115158234880,shopping,4.55
3577578023716568,travel,9.02
4922710831011201,entertainment,25.61
180067784565096,health_fitness,18.46
4469777115158234880,shopping,53.77
30273037698427,shopping,137.5
180048185037117,home,18.49
213112402583773,entertainment,55.08
180048185037117,misc,17.42
571465035400,food_dining,66.43
349612764943496,home,82.66
3525668150756629,entertainment,77.75
2720433095629877,travel,2.02
2712209726293386,entertainment,26.69
2356276337669917,personal_care,46.39
3511058278399773,personal_care,145.24
2712209726293386,shopping,3.12
3598215285024754,food_dining,159.15
5456776410929288,personal_care,90.8
4687263141103,shopping,1.88
2703186189652095,shopping,32.38
630423337322,shopping,1.95
2235613922823698,shopping,3.55
4599735407877245080,food_dining,118.39
3577578023716568,kids_pets,8.14
3518234918950662,home,124.18
3583793405872580,home,24.93
6511349151405438,food_dining,45.08
3577578023716568,home,49.13
3598215285024754,shopping,4.12
6011893664860915,kids_pets,16.42
30273037698427,kids_pets,142.18
377234009633447,personal_care,92.8
4225990116481262579,food_dining,89.28
374125201044065,home,3.79
630423337322,home,1.56
213126662687660,personal_care,38.5
4469777115158234880,misc,1.13
6011860238257910,entertainment,30.63
676372984911,home,16.85
630423337322,health_fitness,129.49
30561214688470,kids_pets,97.52
30561214688470,health_fitness,9.95
4423489490781412,entertainment,18.46
571365235126,shopping,6.92
676372984911,health_fitness,74.47
374125201044065,travel,6.35
2712209726293386,food_dining,112.29
4642255475285942,shopping,7.52
3502088871723054,food_dining,2.25
30404291151692,shopping,8.15
213141712584544,shopping,1045.4
3598215285024754,shopping,7.1
213112402583773,shopping,7.74
4725837176265195730,personal_care,32.65
213112402583773,personal_care,13.67
3518234918950662,shopping,7.07
3501509250702469,food_dining,16.2
6011360759745864,kids_pets,40.57
6011860238257910,home,186.9
375534208663984,personal_care,76.94
30273037698427,misc,141.2
4981132848794,personal_care,5.14
30273037698427,entertainment,68.21
6534628260579800,travel,4.23
2703186189652095,personal_care,20.04
6011893664860915,shopping,6.09
30273037698427,entertainment,46.51
3565423334076143,home,43.09
2720433095629877,personal_care,203.45
5104807169438134,personal_care,22.8
6534628260579800,kids_pets,54.85
213126662687660,health_fitness,80.64
374930071163758,shopping,4.73
3598215285024754,shopping,89.45
4981132848794,entertainment,106.45
3502088871723054,misc,3.74
4642894980163,shopping,7.65
30074693890476,shopping,32.77
